scenario_id,E,N_s,N_w,p_w,p_s,r_s,r_w,q_s,q_w,k_s,k_w,c
12804,34.044581422018354,1.2764334862385318,0.08199541284403675,7.300000000000001,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12805,34.06108276643991,1.275113378684807,0.08106575963718825,7.4,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12806,34.07721412556054,1.2738228699551566,0.08015695067264579,7.5,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12807,34.09298780487806,1.272560975609756,0.07926829268292687,7.6000000000000005,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12808,34.10841557017544,1.2713267543859645,0.0783991228070176,7.7,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12809,34.12350867678959,1.2701193058568327,0.07754880694143171,7.800000000000001,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12810,34.1382778969957,1.2689377682403429,0.07671673819742493,7.9,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12811,34.15273354564756,1.267781316348195,0.07590233545647562,8,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12812,34.16688550420169,1.2666491596638652,0.07510504201680676,8.100000000000001,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12813,34.18074324324324,1.26554054054054,0.07432432432432437,8.2,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12814,34.1943158436214,1.2644547325102877,0.07355967078189304,8.3,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12815,34.20761201629328,1.2633910386965375,0.07281059063136461,8.4,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12816,34.220640120967744,1.2623487903225803,0.07207661290322585,8.5,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12817,34.23340818363273,1.2613273453093807,0.07135728542914174,8.600000000000001,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12818,34.24592391304347,1.2603260869565212,0.07065217391304351,8.7,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12819,34.25819471624266,1.2593444227005866,0.0699608610567515,8.8,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12820,34.27022771317829,1.258381782945736,0.06928294573643413,8.9,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12821,34.28202975047984,1.2574376199616117,0.06861804222648756,9,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12822,34.29360741444867,1.2565114068441061,0.06796577946768065,9.1,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12823,34.304967043314505,1.2556026365348394,0.06732580037664786,9.200000000000001,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12824,34.316114738805965,1.2547108208955218,0.06669776119402987,9.3,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12825,34.32705637707949,1.253835489833641,0.06608133086876158,9.4,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12826,34.33779761904762,1.25297619047619,0.06547619047619051,9.5,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12827,34.34834392014519,1.2521324863883843,0.06488203266787662,9.6,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12828,34.358700539568346,1.251303956834532,0.06429856115107917,9.700000000000001,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12829,34.368872549019606,1.250490196078431,0.06372549019607845,9.8,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12830,34.3788648409894,1.249690812720848,0.06316254416961135,9.9,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12831,34.388682136602455,1.2489054290718036,0.06260945709281965,10,1,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12832,38.28125,0.9954427083333333,0,1,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12833,38.28125,0.9996192893401015,0,1.1,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12834,38.28125,1.003589108910891,0,1.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12835,38.28125,1.007367149758454,0,1.3,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12836,38.28125,1.0109669811320754,0,1.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12837,38.28125,1.014400921658986,0,1.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12838,38.28125,1.01768018018018,0,1.6,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12839,38.28125,1.020814977973568,0,1.7000000000000002,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12840,38.28125,1.0238146551724137,0,1.8,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12841,38.28125,1.02668776371308,0,1.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12842,38.28125,1.0294421487603305,0,2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12843,38.28125,1.0320850202429148,0,2.1,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12844,38.28125,1.0346230158730154,0,2.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12845,38.28125,1.0370622568093384,0,2.3,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12846,38.28125,1.0394083969465648,0,2.4000000000000004,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12847,38.28125,1.0416666666666665,0,2.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12848,38.28125,1.0438419117647058,0,2.6,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12849,38.28125,1.0459386281588448,0,2.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12850,38.28125,1.047960992907801,0,2.8,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12851,38.28125,1.0499128919860625,0,2.9000000000000004,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12852,38.28125,1.051797945205479,0,3,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12853,38.28125,1.0536195286195285,0,3.1,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12854,38.28125,1.0553807947019864,0,3.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12855,38.28125,1.0570846905537457,0,3.3000000000000003,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12856,38.28125,1.058733974358974,0,3.4000000000000004,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12857,38.28125,1.0603312302839114,0,3.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12858,38.28125,1.0618788819875775,0,3.6,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12859,38.28125,1.0633792048929662,0,3.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12860,38.28125,1.0648343373493974,0,3.8000000000000003,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12861,38.28125,1.0662462908011867,0,3.9000000000000004,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12862,38.28125,1.0676169590643272,0,4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12863,38.28125,1.0689481268011525,0,4.1,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12864,38.28125,1.0702414772727271,0,4.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12865,38.28125,1.0714985994397757,0,4.300000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12866,38.28125,1.072720994475138,0,4.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12867,38.28125,1.073910081743869,0,4.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12868,38.28125,1.075067204301075,0,4.6,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12869,38.28125,1.0761936339522542,0,4.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12870,38.28125,1.07729057591623,0,4.800000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12871,38.28125,1.0783591731266147,0,4.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12872,38.28125,1.0794005102040813,0,5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12873,38.28125,1.0804156171284633,0,5.1000000000000005,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12874,38.28125,1.0814054726368159,0,5.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12875,38.28125,1.082371007371007,0,5.3,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12876,38.28125,1.0833131067961161,0,5.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12877,38.28125,1.0842326139088727,0,5.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12878,38.28125,1.0851303317535543,0,5.6000000000000005,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12879,38.28125,1.0860070257611236,0,5.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12880,38.28125,1.0868634259259256,0,5.800000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12881,38.28125,1.0877002288329518,0,5.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12882,38.28125,1.088518099547511,0,6,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12883,38.28125,1.0893176733780758,0,6.1000000000000005,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12884,38.28125,1.0900995575221237,0,6.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12885,38.28125,1.0908643326039387,0,6.300000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12886,38.28125,1.0916125541125539,0,6.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12887,38.28125,1.092344753747323,0,6.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12888,38.28125,1.0930614406779655,0,6.6000000000000005,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12889,38.28125,1.0937631027253667,0,6.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12890,38.28125,1.0944502074688793,0,6.800000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12891,38.28125,1.0951232032854206,0,6.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12892,38.28125,1.095782520325203,0,7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12893,38.28125,1.096428571428571,0,7.1000000000000005,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12894,38.28125,1.0970617529880475,0,7.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12895,38.28125,1.0976824457593684,0,7.300000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12896,38.28125,1.0982910156249996,0,7.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12897,38.28125,1.098887814313346,0,7.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12898,38.28125,1.0994731800766282,0,7.6000000000000005,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12899,38.28125,1.1000474383301706,0,7.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12900,38.28125,1.100610902255639,0,7.800000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12901,38.28125,1.1011638733705769,0,7.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12902,38.28125,1.1017066420664203,0,8,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12903,38.28125,1.1022394881170015,0,8.100000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12904,38.28125,1.1027626811594198,0,8.2,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12905,38.28125,1.1032764811490121,0,8.3,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12906,38.28125,1.1037811387900354,0,8.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12907,38.28125,1.1042768959435623,0,8.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12908,38.28125,1.1047639860139857,0,8.600000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12909,38.28125,1.1052426343154242,0,8.7,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12910,38.28125,1.1057130584192436,0,8.8,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12911,38.28125,1.1061754684838156,0,8.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12912,38.28125,1.106630067567567,0,9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12913,38.28125,1.1070770519262978,0,9.1,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12914,38.28125,1.1075166112956807,0,9.200000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12915,38.28125,1.107948929159802,0,9.3,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12916,38.28125,1.1083741830065357,0,9.4,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12917,38.28125,1.108792544570502,0,9.5,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12918,38.28125,1.1092041800643082,0,9.6,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12919,38.28125,1.1096092503987238,0,9.700000000000001,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12920,38.28125,1.1100079113924046,0,9.8,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12921,38.28125,1.1104003139717424,0,9.9,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12922,38.28125,1.1107866043613703,0,10,2,1,0.7100000000000001,0.02,0.02,4,2,0.0375
12923,30.43032786885246,1.5655737704918031,0.30942622950819665,1,1,1,0.72,0.02,0.02,4,2,0.0375
12924,30.6496062992126,1.5480314960629922,0.29724409448818895,1.1,1,1,0.72,0.02,0.02,4,2,0.0375
12925,30.852272727272723,1.5318181818181817,0.28598484848484845,1.2,1,1,0.72,0.02,0.02,4,2,0.0375
12926,31.040145985401455,1.516788321167883,0.27554744525547437,1.3,1,1,0.72,0.02,0.02,4,2,0.0375
12927,31.214788732394368,1.502816901408451,0.2658450704225352,1.4,1,1,0.72,0.02,0.02,4,2,0.0375
12928,31.377551020408166,1.489795918367347,0.2568027210884354,1.5,1,1,0.72,0.02,0.02,4,2,0.0375
12929,31.529605263157897,1.4776315789473684,0.2483552631578947,1.6,1,1,0.72,0.02,0.02,4,2,0.0375
12930,31.67197452229299,1.4662420382165604,0.2404458598726114,1.7000000000000002,1,1,0.72,0.02,0.02,4,2,0.0375
12931,31.80555555555556,1.4555555555555557,0.23302469135802464,1.8,1,1,0.72,0.02,0.02,4,2,0.0375
12932,31.931137724550897,1.4455089820359284,0.22604790419161674,1.9,1,1,0.72,0.02,0.02,4,2,0.0375
12933,32.04941860465116,1.436046511627907,0.21947674418604649,2,1,1,0.72,0.02,0.02,4,2,0.0375
12934,32.16101694915254,1.4271186440677965,0.21327683615819204,2.1,1,1,0.72,0.02,0.02,4,2,0.0375
12935,32.26648351648351,1.4186813186813187,0.20741758241758235,2.2,1,1,0.72,0.02,0.02,4,2,0.0375
12936,32.366310160427815,1.4106951871657756,0.20187165775401067,2.3,1,1,0.72,0.02,0.02,4,2,0.0375
12937,32.46093749999999,1.403125,0.1966145833333333,2.4000000000000004,1,1,0.72,0.02,0.02,4,2,0.0375
12938,32.5507614213198,1.395939086294416,0.19162436548223347,2.5,1,1,0.72,0.02,0.02,4,2,0.0375
12939,32.636138613861384,1.389108910891089,0.18688118811881183,2.6,1,1,0.72,0.02,0.02,4,2,0.0375
12940,32.71739130434782,1.3826086956521737,0.18236714975845406,2.7,1,1,0.72,0.02,0.02,4,2,0.0375
12941,32.79481132075471,1.376415094339623,0.17806603773584903,2.8,1,1,0.72,0.02,0.02,4,2,0.0375
12942,32.86866359447005,1.3705069124423965,0.17396313364055296,2.9000000000000004,1,1,0.72,0.02,0.02,4,2,0.0375
12943,32.939189189189186,1.3648648648648647,0.170045045045045,3,1,1,0.72,0.02,0.02,4,2,0.0375
12944,33.00660792951542,1.3594713656387667,0.16629955947136563,3.1,1,1,0.72,0.02,0.02,4,2,0.0375
12945,33.071120689655174,1.3543103448275864,0.16271551724137928,3.2,1,1,0.72,0.02,0.02,4,2,0.0375
12946,33.13291139240506,1.3493670886075952,0.1592827004219409,3.3000000000000003,1,1,0.72,0.02,0.02,4,2,0.0375
12947,33.19214876033058,1.3446280991735537,0.15599173553719003,3.4000000000000004,1,1,0.72,0.02,0.02,4,2,0.0375
12948,33.24898785425102,1.3400809716599191,0.152834008097166,3.5,1,1,0.72,0.02,0.02,4,2,0.0375
12949,33.30357142857143,1.3357142857142859,0.1498015873015873,3.6,1,1,0.72,0.02,0.02,4,2,0.0375
12950,33.356031128404666,1.3315175097276266,0.1468871595330739,3.7,1,1,0.72,0.02,0.02,4,2,0.0375
12951,33.406488549618324,1.3274809160305345,0.14408396946564883,3.8000000000000003,1,1,0.72,0.02,0.02,4,2,0.0375
12952,33.45505617977528,1.3235955056179776,0.14138576779026213,3.9000000000000004,1,1,0.72,0.02,0.02,4,2,0.0375
12953,33.50183823529412,1.3198529411764708,0.13878676470588233,4,1,1,0.72,0.02,0.02,4,2,0.0375
12954,33.54693140794223,1.3162454873646208,0.13628158844765342,4.1,1,1,0.72,0.02,0.02,4,2,0.0375
12955,33.59042553191489,1.3127659574468087,0.13386524822695034,4.2,1,1,0.72,0.02,0.02,4,2,0.0375
12956,33.63240418118467,1.3094076655052267,0.13153310104529614,4.300000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12957,33.67294520547945,1.3061643835616439,0.12928082191780818,4.4,1,1,0.72,0.02,0.02,4,2,0.0375
12958,33.71212121212121,1.3030303030303032,0.12710437710437708,4.5,1,1,0.72,0.02,0.02,4,2,0.0375
12959,33.75000000000001,1.3,0.125,4.6,1,1,0.72,0.02,0.02,4,2,0.0375
12960,33.78664495114006,1.2970684039087947,0.12296416938110746,4.7,1,1,0.72,0.02,0.02,4,2,0.0375
12961,33.82211538461538,1.2942307692307693,0.12099358974358972,4.800000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12962,33.8564668769716,1.2914826498422713,0.11908517350157725,4.9,1,1,0.72,0.02,0.02,4,2,0.0375
12963,33.88975155279503,1.2888198757763973,0.11723602484472048,5,1,1,0.72,0.02,0.02,4,2,0.0375
12964,33.92201834862385,1.2862385321100918,0.11544342507645257,5.1000000000000005,1,1,0.72,0.02,0.02,4,2,0.0375
12965,33.95331325301204,1.283734939759036,0.1137048192771084,5.2,1,1,0.72,0.02,0.02,4,2,0.0375
12966,33.98367952522255,1.281305637982196,0.11201780415430265,5.3,1,1,0.72,0.02,0.02,4,2,0.0375
12967,34.013157894736835,1.2789473684210526,0.11038011695906429,5.4,1,1,0.72,0.02,0.02,4,2,0.0375
12968,34.04178674351585,1.276657060518732,0.10878962536023053,5.5,1,1,0.72,0.02,0.02,4,2,0.0375
12969,34.069602272727266,1.2744318181818182,0.10724431818181816,5.6000000000000005,1,1,0.72,0.02,0.02,4,2,0.0375
12970,34.09663865546218,1.2722689075630254,0.10574229691876748,5.7,1,1,0.72,0.02,0.02,4,2,0.0375
12971,34.122928176795575,1.2701657458563536,0.10428176795580107,5.800000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12972,34.148501362397816,1.2681198910081743,0.1028610354223433,5.9,1,1,0.72,0.02,0.02,4,2,0.0375
12973,34.173387096774185,1.2661290322580645,0.1014784946236559,6,1,1,0.72,0.02,0.02,4,2,0.0375
12974,34.197612732095486,1.2641909814323609,0.10013262599469494,6.1000000000000005,1,1,0.72,0.02,0.02,4,2,0.0375
12975,34.22120418848168,1.2623036649214663,0.0988219895287958,6.2,1,1,0.72,0.02,0.02,4,2,0.0375
12976,34.24418604651163,1.2604651162790699,0.09754521963824286,6.300000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12977,34.26658163265305,1.258673469387755,0.09630102040816324,6.4,1,1,0.72,0.02,0.02,4,2,0.0375
12978,34.288413098236774,1.256926952141058,0.09508816120906799,6.5,1,1,0.72,0.02,0.02,4,2,0.0375
12979,34.30970149253731,1.255223880597015,0.0939054726368159,6.6000000000000005,1,1,0.72,0.02,0.02,4,2,0.0375
12980,34.330466830466825,1.2535626535626536,0.09275184275184274,6.7,1,1,0.72,0.02,0.02,4,2,0.0375
12981,34.3507281553398,1.2519417475728154,0.09162621359223298,6.800000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12982,34.370503597122294,1.250359712230216,0.09052757793764986,6.9,1,1,0.72,0.02,0.02,4,2,0.0375
12983,34.38981042654028,1.2488151658767774,0.08945497630331753,7,1,1,0.72,0.02,0.02,4,2,0.0375
12984,34.40866510538641,1.2473067915690867,0.08840749414519904,7.1000000000000005,1,1,0.72,0.02,0.02,4,2,0.0375
12985,34.42708333333333,1.2458333333333333,0.08738425925925924,7.2,1,1,0.72,0.02,0.02,4,2,0.0375
12986,34.44508009153318,1.2443935926773457,0.08638443935926772,7.300000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12987,34.462669683257914,1.2429864253393665,0.0854072398190045,7.4,1,1,0.72,0.02,0.02,4,2,0.0375
12988,34.47986577181207,1.2416107382550337,0.08445190156599551,7.5,1,1,0.72,0.02,0.02,4,2,0.0375
12989,34.4966814159292,1.240265486725664,0.08351769911504424,7.6000000000000005,1,1,0.72,0.02,0.02,4,2,0.0375
12990,34.51312910284463,1.2389496717724289,0.08260393873085338,7.7,1,1,0.72,0.02,0.02,4,2,0.0375
12991,34.52922077922078,1.2376623376623377,0.08170995670995669,7.800000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12992,34.54496788008564,1.2364025695931478,0.08083511777301924,7.9,1,1,0.72,0.02,0.02,4,2,0.0375
12993,34.5603813559322,1.2351694915254239,0.07997881355932202,8,1,1,0.72,0.02,0.02,4,2,0.0375
12994,34.5754716981132,1.2339622641509436,0.07914046121593289,8.100000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
12995,34.59024896265559,1.232780082987552,0.07831950207468878,8.2,1,1,0.72,0.02,0.02,4,2,0.0375
12996,34.604722792607795,1.2316221765913757,0.0775154004106776,8.3,1,1,0.72,0.02,0.02,4,2,0.0375
12997,34.61890243902439,1.2304878048780488,0.07672764227642274,8.4,1,1,0.72,0.02,0.02,4,2,0.0375
12998,34.632796780684096,1.2293762575452718,0.07595573440643862,8.5,1,1,0.72,0.02,0.02,4,2,0.0375
12999,34.646414342629484,1.2282868525896418,0.07519920318725098,8.600000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
13000,34.65976331360947,1.2272189349112428,0.07445759368836291,8.7,1,1,0.72,0.02,0.02,4,2,0.0375
13001,34.67285156249999,1.2261718750000001,0.07373046874999999,8.8,1,1,0.72,0.02,0.02,4,2,0.0375
13002,34.68568665377176,1.2251450676982594,0.0730174081237911,8.9,1,1,0.72,0.02,0.02,4,2,0.0375
13003,34.69827586206896,1.224137931034483,0.07231800766283523,9,1,1,0.72,0.02,0.02,4,2,0.0375
13004,34.710626185958255,1.2231499051233397,0.07163187855787476,9.1,1,1,0.72,0.02,0.02,4,2,0.0375
13005,34.722744360902254,1.2221804511278198,0.07095864661654135,9.200000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
13006,34.73463687150838,1.22122905027933,0.07029795158286777,9.3,1,1,0.72,0.02,0.02,4,2,0.0375
13007,34.74630996309963,1.2202952029520298,0.06964944649446493,9.4,1,1,0.72,0.02,0.02,4,2,0.0375
13008,34.75776965265082,1.2193784277879345,0.0690127970749543,9.5,1,1,0.72,0.02,0.02,4,2,0.0375
13009,34.76902173913043,1.2184782608695655,0.06838768115942029,9.6,1,1,0.72,0.02,0.02,4,2,0.0375
13010,34.78007181328545,1.2175942549371637,0.06777378815080788,9.700000000000001,1,1,0.72,0.02,0.02,4,2,0.0375
13011,34.79092526690391,1.216725978647687,0.06717081850533806,9.8,1,1,0.72,0.02,0.02,4,2,0.0375
13012,34.801587301587304,1.2158730158730162,0.06657848324514991,9.9,1,1,0.72,0.02,0.02,4,2,0.0375
13013,34.81206293706293,1.2150349650349652,0.06599650349650349,10,1,1,0.72,0.02,0.02,4,2,0.0375
13014,38.28125,0.9845360824742269,0,1,2,1,0.72,0.02,0.02,4,2,0.0375
13015,38.28125,0.9879396984924623,0,1.1,2,1,0.72,0.02,0.02,4,2,0.0375
13016,38.28125,0.9911764705882353,0,1.2,2,1,0.72,0.02,0.02,4,2,0.0375
13017,38.28125,0.9942583732057416,0,1.3,2,1,0.72,0.02,0.02,4,2,0.0375
13018,38.28125,0.9971962616822431,0,1.4,2,1,0.72,0.02,0.02,4,2,0.0375
13019,38.28125,1,0,1.5,2,1,0.72,0.02,0.02,4,2,0.0375
13020,38.28125,1.0026785714285713,0,1.6,2,1,0.72,0.02,0.02,4,2,0.0375
13021,38.28125,1.005240174672489,0,1.7000000000000002,2,1,0.72,0.02,0.02,4,2,0.0375
13022,38.28125,1.0076923076923079,0,1.8,2,1,0.72,0.02,0.02,4,2,0.0375
13023,38.28125,1.010041841004184,0,1.9,2,1,0.72,0.02,0.02,4,2,0.0375
