time,stock_price,price,scenario_label
57.400000000000006,Weak stock,1,Strong stock
57.5,Strong stock,1.1899851144574367,Strong stock
57.5,Weak stock,1,Strong stock
57.6,Strong stock,1.1892871056127803,Strong stock
57.6,Weak stock,1,Strong stock
57.7,Strong stock,1.1885913507291648,Strong stock
57.7,Weak stock,1,Strong stock
57.800000000000004,Strong stock,1.1878978441769699,Strong stock
57.800000000000004,Weak stock,1,Strong stock
57.900000000000006,Strong stock,1.1872065803407679,Strong stock
57.900000000000006,Weak stock,1,Strong stock
58,Strong stock,1.186517553619233,Strong stock
58,Weak stock,1,Strong stock
58.1,Strong stock,1.1858307584250516,Strong stock
58.1,Weak stock,1,Strong stock
58.2,Strong stock,1.1851461891848347,Strong stock
58.2,Weak stock,1,Strong stock
58.300000000000004,Strong stock,1.1844638403390286,Strong stock
58.300000000000004,Weak stock,1,Strong stock
58.400000000000006,Strong stock,1.1837837063418288,Strong stock
58.400000000000006,Weak stock,1,Strong stock
58.5,Strong stock,1.183105781661092,Strong stock
58.5,Weak stock,1,Strong stock
58.6,Strong stock,1.1824300607782503,Strong stock
58.6,Weak stock,1,Strong stock
58.7,Strong stock,1.1817565381882267,Strong stock
58.7,Weak stock,1,Strong stock
58.800000000000004,Strong stock,1.1810852083993495,Strong stock
58.800000000000004,Weak stock,1,Strong stock
58.900000000000006,Strong stock,1.1804160659332683,Strong stock
58.900000000000006,Weak stock,1,Strong stock
59,Strong stock,1.1797491053248703,Strong stock
59,Weak stock,1,Strong stock
59.1,Strong stock,1.1790843211221989,Strong stock
59.1,Weak stock,1,Strong stock
59.2,Strong stock,1.1784217078863692,Strong stock
59.2,Weak stock,1,Strong stock
59.300000000000004,Strong stock,1.177761260191489,Strong stock
59.300000000000004,Weak stock,1,Strong stock
59.400000000000006,Strong stock,1.1771029726245756,Strong stock
59.400000000000006,Weak stock,1,Strong stock
59.5,Strong stock,1.1764468397854775,Strong stock
59.5,Weak stock,1,Strong stock
59.6,Strong stock,1.175792856286793,Strong stock
59.6,Weak stock,1,Strong stock
59.7,Strong stock,1.1751410167537932,Strong stock
59.7,Weak stock,1,Strong stock
59.800000000000004,Strong stock,1.174491315824342,Strong stock
59.800000000000004,Weak stock,1,Strong stock
59.900000000000006,Strong stock,1.1738437481488189,Strong stock
59.900000000000006,Weak stock,1,Strong stock
60,Strong stock,1.1731983083900417,Strong stock
60,Weak stock,1,Strong stock
60.1,Strong stock,1.1725549912231907,Strong stock
60.1,Weak stock,1,Strong stock
60.2,Strong stock,1.1719137913357325,Strong stock
60.2,Weak stock,1,Strong stock
60.300000000000004,Strong stock,1.1712747034273434,Strong stock
60.300000000000004,Weak stock,1,Strong stock
60.400000000000006,Strong stock,1.170637722209837,Strong stock
60.400000000000006,Weak stock,1,Strong stock
60.5,Strong stock,1.1700028424070887,Strong stock
60.5,Weak stock,1,Strong stock
60.6,Strong stock,1.169370058754962,Strong stock
60.6,Weak stock,1,Strong stock
60.7,Strong stock,1.168739366001237,Strong stock
60.7,Weak stock,1,Strong stock
60.800000000000004,Strong stock,1.1681107589055364,Strong stock
60.800000000000004,Weak stock,1,Strong stock
60.900000000000006,Strong stock,1.1674842322392556,Strong stock
60.900000000000006,Weak stock,1,Strong stock
61,Strong stock,1.1668597807854897,Strong stock
61,Weak stock,1,Strong stock
61.1,Strong stock,1.166237399338965,Strong stock
61.1,Weak stock,1,Strong stock
61.2,Strong stock,1.1656170827059675,Strong stock
61.2,Weak stock,1,Strong stock
61.300000000000004,Strong stock,1.1649988257042743,Strong stock
61.300000000000004,Weak stock,1,Strong stock
61.400000000000006,Strong stock,1.1643826231630847,Strong stock
61.400000000000006,Weak stock,1,Strong stock
61.5,Strong stock,1.1637684699229525,Strong stock
61.5,Weak stock,1,Strong stock
61.6,Strong stock,1.163156360835717,Strong stock
61.6,Weak stock,1,Strong stock
61.7,Strong stock,1.1625462907644373,Strong stock
61.7,Weak stock,1,Strong stock
61.800000000000004,Strong stock,1.1619382545833261,Strong stock
61.800000000000004,Weak stock,1,Strong stock
61.900000000000006,Strong stock,1.1613322471776821,Strong stock
61.900000000000006,Weak stock,1,Strong stock
62,Strong stock,1.1607282634438263,Strong stock
62,Weak stock,1,Strong stock
62.1,Strong stock,1.1601262982890364,Strong stock
62.1,Weak stock,1,Strong stock
62.2,Strong stock,1.159526346631483,Strong stock
62.2,Weak stock,1,Strong stock
62.300000000000004,Strong stock,1.1589284034001652,Strong stock
62.300000000000004,Weak stock,1,Strong stock
62.400000000000006,Strong stock,1.1583324635348489,Strong stock
62.400000000000006,Weak stock,1,Strong stock
62.5,Strong stock,1.1577385219860026,Strong stock
62.5,Weak stock,1,Strong stock
62.6,Strong stock,1.1571465737147362,Strong stock
62.6,Weak stock,1,Strong stock
62.7,Strong stock,1.1565566136927397,Strong stock
62.7,Weak stock,1,Strong stock
62.800000000000004,Strong stock,1.1559686369022222,Strong stock
62.800000000000004,Weak stock,1,Strong stock
62.900000000000006,Strong stock,1.1553826383358505,Strong stock
62.900000000000006,Weak stock,1,Strong stock
63,Strong stock,1.1547986129966914,Strong stock
63,Weak stock,1,Strong stock
63.1,Strong stock,1.1542165558981499,Strong stock
63.1,Weak stock,1,Strong stock
63.2,Strong stock,1.153636462063912,Strong stock
63.2,Weak stock,1,Strong stock
63.300000000000004,Strong stock,1.1530583265278858,Strong stock
63.300000000000004,Weak stock,1,Strong stock
63.400000000000006,Strong stock,1.152482144334144,Strong stock
63.400000000000006,Weak stock,1,Strong stock
63.5,Strong stock,1.151907910536867,Strong stock
63.5,Weak stock,1,Strong stock
63.6,Strong stock,1.1513356202002851,Strong stock
63.6,Weak stock,1,Strong stock
63.7,Strong stock,1.150765268398624,Strong stock
63.7,Weak stock,1,Strong stock
63.800000000000004,Strong stock,1.1501968502160473,Strong stock
63.800000000000004,Weak stock,1,Strong stock
63.900000000000006,Strong stock,1.1496303607466025,Strong stock
63.900000000000006,Weak stock,1,Strong stock
64,Strong stock,1.1490657950941665,Strong stock
64,Weak stock,1,Strong stock
64.10000000000001,Strong stock,1.1485031483723904,Strong stock
64.10000000000001,Weak stock,1,Strong stock
64.2,Strong stock,1.1479424157046472,Strong stock
64.2,Weak stock,1,Strong stock
64.3,Strong stock,1.1473835922239772,Strong stock
64.3,Weak stock,1,Strong stock
64.4,Strong stock,1.1468266730730372,Strong stock
64.4,Weak stock,1,Strong stock
64.5,Strong stock,1.1462716534040462,Strong stock
64.5,Weak stock,1,Strong stock
64.60000000000001,Strong stock,1.1457185283787361,Strong stock
64.60000000000001,Weak stock,1,Strong stock
64.7,Strong stock,1.1451672931682984,Strong stock
64.7,Weak stock,1,Strong stock
64.8,Strong stock,1.1446179429533347,Strong stock
64.8,Weak stock,1,Strong stock
64.9,Strong stock,1.1440704729238071,Strong stock
64.9,Weak stock,1,Strong stock
65,Strong stock,1.1435248782789869,Strong stock
65,Weak stock,1,Strong stock
65.10000000000001,Strong stock,1.1429811542274066,Strong stock
65.10000000000001,Weak stock,1,Strong stock
65.2,Strong stock,1.142439295986811,Strong stock
65.2,Weak stock,1,Strong stock
65.3,Strong stock,1.141899298784109,Strong stock
65.3,Weak stock,1,Strong stock
65.4,Strong stock,1.1413611578553249,Strong stock
65.4,Weak stock,1,Strong stock
65.5,Strong stock,1.1408248684455529,Strong stock
65.5,Weak stock,1,Strong stock
65.60000000000001,Strong stock,1.1402904258089084,Strong stock
65.60000000000001,Weak stock,1,Strong stock
65.7,Strong stock,1.139757825208483,Strong stock
65.7,Weak stock,1,Strong stock
65.8,Strong stock,1.1392270619162983,Strong stock
65.8,Weak stock,1,Strong stock
65.9,Strong stock,1.1386981312132596,Strong stock
65.9,Weak stock,1,Strong stock
66,Strong stock,1.1381710283891124,Strong stock
66,Weak stock,1,Strong stock
66.10000000000001,Strong stock,1.1376457487423965,Strong stock
66.10000000000001,Weak stock,1,Strong stock
66.2,Strong stock,1.1371222875804035,Strong stock
66.2,Weak stock,1,Strong stock
66.3,Strong stock,1.136600640219131,Strong stock
66.3,Weak stock,1,Strong stock
66.4,Strong stock,1.1360808019832422,Strong stock
66.4,Weak stock,1,Strong stock
66.5,Strong stock,1.135562768206021,Strong stock
66.5,Weak stock,1,Strong stock
66.60000000000001,Strong stock,1.13504653422933,Strong stock
66.60000000000001,Weak stock,1,Strong stock
66.7,Strong stock,1.134532095403571,Strong stock
66.7,Weak stock,1,Strong stock
66.8,Strong stock,1.1340194470876395,Strong stock
66.8,Weak stock,1,Strong stock
66.9,Strong stock,1.1335085846488882,Strong stock
66.9,Weak stock,1,Strong stock
67,Strong stock,1.132999503463083,Strong stock
67,Weak stock,1,Strong stock
67.10000000000001,Strong stock,1.132492198914366,Strong stock
67.10000000000001,Weak stock,1,Strong stock
67.2,Strong stock,1.1319866663952125,Strong stock
67.2,Weak stock,1,Strong stock
67.3,Strong stock,1.1314829013063947,Strong stock
67.3,Weak stock,1,Strong stock
67.4,Strong stock,1.1309808990569419,Strong stock
67.4,Weak stock,1,Strong stock
67.5,Strong stock,1.1304806550641016,Strong stock
67.5,Weak stock,1,Strong stock
67.60000000000001,Strong stock,1.1299821647533024,Strong stock
67.60000000000001,Weak stock,1,Strong stock
67.7,Strong stock,1.1294854235581162,Strong stock
67.7,Weak stock,1,Strong stock
67.8,Strong stock,1.1289904269202213,Strong stock
67.8,Weak stock,1,Strong stock
67.9,Strong stock,1.1284971702893651,Strong stock
67.9,Weak stock,1,Strong stock
68,Strong stock,1.128005649123329,Strong stock
68,Weak stock,1,Strong stock
68.10000000000001,Strong stock,1.1275158588878915,Strong stock
68.10000000000001,Weak stock,1,Strong stock
68.2,Strong stock,1.1270277950567933,Strong stock
68.2,Weak stock,1,Strong stock
68.3,Strong stock,1.1265414531117022,Strong stock
68.3,Weak stock,1,Strong stock
68.4,Strong stock,1.1260568285421781,Strong stock
68.4,Weak stock,1,Strong stock
68.5,Strong stock,1.1255739168456402,Strong stock
68.5,Weak stock,1,Strong stock
68.60000000000001,Strong stock,1.125092713527331,Strong stock
68.60000000000001,Weak stock,1,Strong stock
68.7,Strong stock,1.124613214100285,Strong stock
68.7,Weak stock,1,Strong stock
68.8,Strong stock,1.124135414085294,Strong stock
68.8,Weak stock,1,Strong stock
68.9,Strong stock,1.1236593090108753,Strong stock
68.9,Weak stock,1,Strong stock
69,Strong stock,1.1231848944132399,Strong stock
69,Weak stock,1,Strong stock
69.10000000000001,Strong stock,1.1227121658362598,Strong stock
69.10000000000001,Weak stock,1,Strong stock
69.2,Strong stock,1.122241118831437,Strong stock
69.2,Weak stock,1,Strong stock
69.3,Strong stock,1.1217717489578722,Strong stock
69.3,Weak stock,1,Strong stock
69.4,Strong stock,1.1213040517822344,Strong stock
69.4,Weak stock,1,Strong stock
69.5,Strong stock,1.1208380228787298,Strong stock
69.5,Weak stock,1,Strong stock
69.60000000000001,Strong stock,1.1203736578290737,Strong stock
69.60000000000001,Weak stock,1,Strong stock
69.7,Strong stock,1.1199109522224586,Strong stock
69.7,Weak stock,1,Strong stock
69.8,Strong stock,1.1194499016555266,Strong stock
69.8,Weak stock,1,Strong stock
69.9,Strong stock,1.11899050173234,Strong stock
69.9,Weak stock,1,Strong stock
70,Strong stock,1.1185327480643537,Strong stock
70,Weak stock,1,Strong stock
70.10000000000001,Strong stock,1.118076636270385,Strong stock
70.10000000000001,Weak stock,1,Strong stock
70.2,Strong stock,1.1176221619765885,Strong stock
70.2,Weak stock,1,Strong stock
70.3,Strong stock,1.117169320816427,Strong stock
70.3,Weak stock,1,Strong stock
70.4,Strong stock,1.1167181084306452,Strong stock
70.4,Weak stock,1,Strong stock
70.5,Strong stock,1.1162685204672431,Strong stock
70.5,Weak stock,1,Strong stock
70.60000000000001,Strong stock,1.115820552581449,Strong stock
70.60000000000001,Weak stock,1,Strong stock
70.7,Strong stock,1.1153742004356946,Strong stock
70.7,Weak stock,1,Strong stock
70.8,Strong stock,1.114929459699589,Strong stock
70.8,Weak stock,1,Strong stock
70.9,Strong stock,1.1144863260498923,Strong stock
70.9,Weak stock,1,Strong stock
71,Strong stock,1.1140447951704935,Strong stock
71,Weak stock,1,Strong stock
71.10000000000001,Strong stock,1.113604862752383,Strong stock
71.10000000000001,Weak stock,1,Strong stock
71.2,Strong stock,1.1131665244936302,Strong stock
71.2,Weak stock,1,Strong stock
71.3,Strong stock,1.1127297760993589,Strong stock
71.3,Weak stock,1,Strong stock
71.4,Strong stock,1.112294613281724,Strong stock
71.4,Weak stock,1,Strong stock
71.5,Strong stock,1.1118610317598887,Strong stock
71.5,Weak stock,1,Strong stock
71.60000000000001,Strong stock,1.111429027260001,Strong stock
71.60000000000001,Weak stock,1,Strong stock
71.7,Strong stock,1.1109985955151709,Strong stock
71.7,Weak stock,1,Strong stock
71.8,Strong stock,1.11056973226545,Strong stock
71.8,Weak stock,1,Strong stock
71.9,Strong stock,1.1101424332578067,Strong stock
71.9,Weak stock,1,Strong stock
72,Strong stock,1.1097166942461083,Strong stock
72,Weak stock,1,Strong stock
72.10000000000001,Strong stock,1.109292510991096,Strong stock
72.10000000000001,Weak stock,1,Strong stock
72.2,Strong stock,1.108869879260367,Strong stock
72.2,Weak stock,1,Strong stock
72.3,Strong stock,1.1084487948283526,Strong stock
72.3,Weak stock,1,Strong stock
72.4,Strong stock,1.1080292534762974,Strong stock
72.4,Weak stock,1,Strong stock
72.5,Strong stock,1.107611250992241,Strong stock
72.5,Weak stock,1,Strong stock
72.60000000000001,Strong stock,1.1071947831709965,Strong stock
72.60000000000001,Weak stock,1,Strong stock
72.7,Strong stock,1.1067798458141325,Strong stock
72.7,Weak stock,1,Strong stock
72.8,Strong stock,1.106366434729954,Strong stock
72.8,Weak stock,1,Strong stock
72.9,Strong stock,1.1059545457334825,Strong stock
72.9,Weak stock,1,Strong stock
73,Strong stock,1.1055441746464394,Strong stock
73,Weak stock,1,Strong stock
73.10000000000001,Strong stock,1.1051353172972256,Strong stock
73.10000000000001,Weak stock,1,Strong stock
73.2,Strong stock,1.1047279695209067,Strong stock
73.2,Weak stock,1,Strong stock
73.3,Strong stock,1.1043221271591919,Strong stock
73.3,Weak stock,1,Strong stock
73.4,Strong stock,1.1039177860604201,Strong stock
73.4,Weak stock,1,Strong stock
73.5,Strong stock,1.103514942079541,Strong stock
73.5,Weak stock,1,Strong stock
73.60000000000001,Strong stock,1.1031135910780987,Strong stock
73.60000000000001,Weak stock,1,Strong stock
73.7,Strong stock,1.102713728924216,Strong stock
73.7,Weak stock,1,Strong stock
73.8,Strong stock,1.102315351492578,Strong stock
73.8,Weak stock,1,Strong stock
73.9,Strong stock,1.101918454664416,Strong stock
73.9,Weak stock,1,Strong stock
74,Strong stock,1.1015230343274924,Strong stock
74,Weak stock,1,Strong stock
74.10000000000001,Strong stock,1.1011290863760856,Strong stock
74.10000000000001,Weak stock,1,Strong stock
74.2,Strong stock,1.1007366067109743,Strong stock
74.2,Weak stock,1,Strong stock
74.3,Strong stock,1.100345591239424,Strong stock
74.3,Weak stock,1,Strong stock
74.4,Strong stock,1.099956035875171,Strong stock
74.4,Weak stock,1,Strong stock
74.5,Strong stock,1.0995679365384101,Strong stock
74.5,Weak stock,1,Strong stock
74.60000000000001,Strong stock,1.0991812891557795,Strong stock
74.60000000000001,Weak stock,1,Strong stock
74.7,Strong stock,1.098796089660348,Strong stock
74.7,Weak stock,1,Strong stock
74.8,Strong stock,1.0984123339916008,Strong stock
74.8,Weak stock,1,Strong stock
74.9,Strong stock,1.0980300180954268,Strong stock
74.9,Weak stock,1,Strong stock
75,Strong stock,1.0976491379241062,Strong stock
75,Weak stock,1,Strong stock
75.10000000000001,Strong stock,1.097269689436298,Strong stock
75.10000000000001,Weak stock,1,Strong stock
75.2,Strong stock,1.096891668597027,Strong stock
75.2,Weak stock,1,Strong stock
75.3,Strong stock,1.096515071377672,Strong stock
75.3,Weak stock,1,Strong stock
75.4,Strong stock,1.0961398937559546,Strong stock
75.4,Weak stock,1,Strong stock
75.5,Strong stock,1.0957661317159268,Strong stock
75.5,Weak stock,1,Strong stock
75.60000000000001,Strong stock,1.0953937812479608,Strong stock
75.60000000000001,Weak stock,1,Strong stock
75.7,Strong stock,1.095022838348737,Strong stock
75.7,Weak stock,1,Strong stock
75.8,Strong stock,1.0946532990212339,Strong stock
75.8,Weak stock,1,Strong stock
75.9,Strong stock,1.0942851592747167,Strong stock
75.9,Weak stock,1,Strong stock
76,Strong stock,1.0939184151247279,Strong stock
76,Weak stock,1,Strong stock
76.10000000000001,Strong stock,1.0935530625930767,Strong stock
76.10000000000001,Weak stock,1,Strong stock
76.2,Strong stock,1.09318909770783,Strong stock
76.2,Weak stock,1,Strong stock
76.3,Strong stock,1.0928265165033013,Strong stock
76.3,Weak stock,1,Strong stock
76.4,Strong stock,1.0924653150200427,Strong stock
76.4,Weak stock,1,Strong stock
76.5,Strong stock,1.0921054893048352,Strong stock
76.5,Weak stock,1,Strong stock
76.60000000000001,Strong stock,1.09174703541068,Strong stock
76.60000000000001,Weak stock,1,Strong stock
76.7,Strong stock,1.0913899493967891,Strong stock
76.7,Weak stock,1,Strong stock
76.80000000000001,Strong stock,1.0910342273285787,Strong stock
76.80000000000001,Weak stock,1,Strong stock
